order_id,customer_id,order_date,warehouse_id,order_status,shipment_status,payment_method,shipping_mode,session_id
15738,122012,01-18-2025,820,Returned,Returned,Cash on Delivery,Same Day,SID-KBpdsPsRkDI3
15739,223050,"Jan 23, 2025",6891,Processing,Packed,Wallet,Standard,SID-IexlMIkTpUqS
15740,149627,"Jun 30, 2023",2863,Pending,In Transit,Cash on Delivery,Same Day,SID-h0Ku5IFqYP7c
15741,245247,"Dec 30, 2024",3439,Shipped,Not Shipped,Debit Card,Express,SID-BlDYDXEN97Kb
15742,247886,20/07/2024,6255,Shipped,Returned,Cash on Delivery,Standard,SID-ie7WyLELRtw0
15743,113811,05-08-2023,7772,Pending,Packed,Net Banking,Next Day,SID-j9IrFc6saUt3
15744,187919,2023-01-23,5517,Returned,Not Shipped,Wallet,Next Day,SID-LZE49EwFP3tY
15745,231459,03-07-2025,2996,Cancelled,Delivered,Net Banking,Same Day,SID-x8sGEbzgGPHV
15746,207920,2023-06-16,2470,Returned,Returned,Credit Card,Next Day,SID-qsxXIgseOQPl
15747,242803,"Jun 09, 2023",5870,Shipped,Not Shipped,Credit Card,Express,SID-x0pwQZZA97Ms
15748,131953,01/11/2023,10082,Cancelled,Packed,Wallet,Standard,SID-ORC2GeDfxIBe
15749,106017,2024-07-18,1368,Processing,In Transit,UPI,Next Day,SID-1oo1vQCaDCdp
15750,157402,"Feb 02, 2024",6939,Returned,Delivered,Cash on Delivery,Standard,SID-dPp9CMhz7LDM
15751,241940,2023-06-03,8676,Returned,Packed,Cash on Delivery,Next Day,SID-9sLmEjwR00Hl
15752,167594,10-02-2024,403,Shipped,Packed,Net Banking,Next Day,SID-gxY2o6wdr9Yo
15753,201515,03/10/2023,9683,Processing,In Transit,Net Banking,Standard,SID-bLDaCuvwjVrD
15754,239421,04-07-2024,1080,Shipped,In Transit,Wallet,Same Day,SID-6YCJsfN6Q552
15755,162219,"Sep 23, 2027",8560,Cancelled,Packed,Wallet,Standard,SID-qd5QtI7jDmB9
15756,233509,"Oct 25, 2023",1320,Processing,Not Shipped,Credit Card,Same Day,SID-MFssGAUJuVvA
15757,202362,"Dec 10, 2023",6613,Returned,Not Shipped,Wallet,Next Day,SID-ijxTM6Tc1F2S
15758,227260,2025-03-13,8362,Pending,Returned,Cash on Delivery,Express,SID-uPM4MaoUFteY
15759,132627,"Mar 22, 2024",5084, Cancelled ,Returned,Debit Card,Next Day,SID-zmFujWVCTa3W
15760,179065,"Nov 26, 2023",6960,Processing,In Transit,Net Banking,Next Day,SID-b4WhzSxPjh62
15761,159729,01-15-2025,8432,Delivered,Packed,Wallet,Next Day,SID-yLRUoLJLC5XB
15762,238282,19/08/2023,5428,Cancelled,In Transit,Credit Card,Standard,SID-rWIPhOxOhm5P
15763,112200,07/01/2023,7103,Shipped,In Transit,Cash on Delivery,Standard,SID-HIQxdUHbtzgj
15764,175988,"Mar 24, 2023",8786,Processing,Delivered,Credit Card,Next Day,SID-lPtMWH8nSm4f
15765,248803,"Dec 26, 2023",3592,Pending,In Transit,UPI,Express,SID-jRXTKUlRHHLU
15766,128392,"May 20, 2023",6974,Cancelled,In Transit,Cash on Delivery,Express,SID-VsqiZZ3NdRrf
15767,114795,2024-12-07,7215,Shipped,Delivered,Credit Card,Same Day,SID-M0iEGyGnJklt
15768,183596,02-12-2027,3519,Pending,Returned,Net Banking,Same Day,SID-PphZU5sGdrqM
15769,176175,"Jan 11, 2024",4362,Returned,In Transit,Cash on Delivery,Same Day,SID-bzyVIJ5neX3y
15770,138615,"May 14, 2023",9526,Processing,Packed,Wallet,Standard,SID-38BzRKBk0ssj
15771,165573,"Feb 18, 2025",4308,Cancelled,In Transit,Debit Card,Same Day,SID-9glYFIv6OrgA
15772,113788,"Apr 01, 2025",4904,Delivered,Delivered,Wallet,Next Day,SID-vC8bXDFKxEpO
15773,247884,2023-05-03,4955,Returned,In Transit,Net Banking,Express,SID-PM5vGI3bx4dk
15774,103989,"Jan 06, 2024",3215,Processing,Returned,UPI,Next Day,SID-JFQwvNleSHqt
15775,193939,08-06-2024,5778,Delivered,Delivered,Credit Card,Express,SID-nF5X04McyR45
15776,207964,26/03/2025,4735,Cancelled,Returned,Wallet,Express,SID-OkMLunI7a8WN
15777,241290,"Oct 05, 2024",8189,Pending,Returned,UPI,Same Day,SID-GBecGfk8UIJL
15778,248463,2023-10-28,7445,Processing,Not Shipped,Net Banking,Same Day,SID-Y4vY4LSjOtZC
15779,214745,10-11-2024,3198,Shipped,In Transit,Cash on Delivery,Next Day,SID-OCwbaQpa2BjS
15780,117498,"Feb 24, 2024",9060,Cancelled,Returned,Net Banking,Same Day,SID-HozniLPbjrSt
15781,106431,11-18-2024,4990,Cancelled,Not Shipped,Cash on Delivery,Next Day,SID-4nRPR67kwTkN
15782,122830,"Mar 01, 2024",2575,Returned,Packed,Debit Card,Express,SID-iwZzRYxgxNdJ
15783,171450,12-02-2024,1265,Processing,Packed,Wallet,Standard,SID-OkdkmgjHmNPl
15784,247355,20/08/2024,2644,Cancelled,Delivered,Cash on Delivery,Same Day,SID-lMtOcbh8hfR1
15785,241217,"Sep 27, 2023",5056,Cancelled,Packed,Net Banking,Express,SID-sNfk7ENLO3Tt
15786,129376,"Mar 13, 2023",3461,Shipped,Returned,Credit Card,Same Day,SID-aBGom7VcdWwR
15787,212509,2025-03-19,9014,Pending,Not Shipped,Wallet,Next Day,SID-b7VL7MhxNgA5
15788,226872,2023-03-16,1288,Pending,In Transit,Cash on Delivery,Same Day,SID-NB34q8B2Es8x
15789,235613,2023-07-16,3930,Pending,Delivered,Credit Card,Express,SID-Vt0UWL3wziOl
15790,233182,2025-06-19,111,Shipped,Not Shipped,Debit Card,Standard,SID-6s26A0IGSALE
15791,117711,"Feb 19, 2025",3235,Shipped,Delivered,UPI,Next Day,SID-HO1eHzHVZsNN
15792,111646,2023-01-18,7935,Shipped,Packed,UPI,Next Day,SID-Y3kfpJDdOamo
15793,171606,05/05/2025,1225,Shipped,Delivered,UPI,Next Day,SID-yFLwBfYEiPbf
15794,163001,30/11/2023,1237,Cancelled,Packed,Cash on Delivery,Standard,SID-wsRMhXeliDFo
15795,133340,09/05/2025,7142,Shipped,Not Shipped,Credit Card,Next Day,SID-lgiF2lmBqQV5
15796,199647,02-01-2024,9074,Cancelled,Returned,Wallet,Next Day,SID-D3cZ6ct2WS2l
15797,151681,"Nov 24, 2024",7599,Shipped,Returned,Credit Card,Express,SID-M3CAIB6vzKhz
15798,181880,27/05/2024,4322,Returned,Not Shipped,UPI,Same Day,SID-z3V3nL5EFJzv
15799,235580,"Aug 11, 2023",3411,Processing,In Transit,UPI,Standard,SID-qXfVdjMPMUNx
15800,156528,03-09-2025,4365,Cancelled,Returned,Wallet,Next Day,SID-29MkDx7DcaTb
15801,133306,09-20-2023,2472,Returned,In Transit,Wallet,Express,SID-gmh1Lamk01Z2
15802,203410,2024-08-22,9169,Delivered,Not Shipped,Net Banking,Same Day,SID-xucCARoyyeCx
15803,101926,"Mar 30, 2025",1819,Processing,Packed,UPI,Express,SID-P9t7G64PTTyD
15804,210088,2024-01-16,4334,Returned,Not Shipped,Cash on Delivery,Standard,SID-ST9R7mIC0T1U
15805,167377,"May 16, 2024",5848,Returned,Not Shipped,UPI,Standard,SID-8aD8sXdmX9Pi
15806,230313,11/08/2023,6637,Processing,Not Shipped,Net Banking,Next Day,SID-MPBd2vRNWn7x
15807,222282,2023-04-16,6188,Shipped,Packed,Wallet,Standard,SID-63grTBBqnnoK
15808,214044,"Sep 25, 2023",7003,Processing,Not Shipped,Credit Card,Next Day,SID-Wtxv4ahcKgJ8
15809,134972,23/09/2023,6702,Processing,Packed,Net Banking,Next Day,SID-7gGLWCScFmRj
15810,150590,"Jan 28, 2023",9306,Processing,Packed,Cash on Delivery,Next Day,SID-De4UoAjiuy9O
15811,110478,21/03/2025,372,Processing,Delivered,Wallet,Standard,SID-4saNXCRNyzpK
15812,204030,24/03/2023,5978,Pending,In Transit,Wallet,Standard,SID-ozK5drrkX8Sk
15813,113015,07/11/2023,6106,Returned,Returned,Net Banking,Next Day,SID-dFgYAoYnBU06
15814,160895,"Oct 12, 2024",1798,Returned,Delivered,Cash on Delivery,Same Day,SID-HennN3svVnIK
15815,225834,2024-06-11,196,Cancelled,Delivered,Cash on Delivery,Same Day,SID-V5Q3WZkFxuis
15816,147535,2024-06-13,2613,Returned,Delivered,Debit Card,Standard,SID-3iVeG6IAbakf
15817,102571,22/01/2023,2802,Shipped,In Transit,UPI,Express,SID-XYxwbDSyYKv2
15818,155458,04-05-2023,1210,Processing,Not Shipped,Debit Card,Same Day,SID-etPPUAUiKlng
15819,172065,2024-02-26,9517,Returned,Packed,Debit Card,Same Day,SID-FRrsMT8s7KMR
15820,240539,07-13-2023,9909,Cancelled,In Transit,Credit Card,Same Day,SID-Byp3p66dz6Lt
15821,199199,03-29-2023,2437,Returned,Not Shipped,UPI,Next Day,SID-wnhvo82ffOXD
15822,228901,"Jul 14, 2023",8904,Pending,In Transit,Debit Card,Express,SID-Z0j5fGG1QoXz
15823,107868,07/06/2025,3769,Shipped,Packed,Wallet,Standard,SID-eE4px8Q7W5qc
15824,181196,2024-02-04,1518,Shipped,In Transit,Cash on Delivery,Standard,SID-uC5HyEVf2i1E
15825,121816,2024-05-01,7356,Returned,Returned,Credit Card,Same Day,SID-Sb5noDHIhPRI
15826,149666,"Sep 05, 2023",885,Shipped,In Transit,Credit Card,Same Day,SID-lPuC58Rgdpof
15827,236787,05-07-2025,9151,Pending,Delivered,Net Banking,Same Day,SID-6KefWIqALlD8
15828,159034,05-10-2024,7862,Shipped,Packed,Cash on Delivery,Express,SID-HT93Z4YI59zK
15829,158429,04-04-2023,6672,Delivered,Not Shipped,Debit Card,Standard,SID-Vl29x6g4dNb3
15830,244051,2023-01-24,7108,Shipped,Returned,Credit Card,Next Day,SID-tfiYGoguEAfi
15831,219952,2024-05-25,3576,Cancelled,In Transit,Cash on Delivery,Standard,SID-2mmhFchHUyrt
15832,203092,2024-12-06,4812, Pending ,Returned,Cash on Delivery,Next Day,SID-kLjUw7BLR6ov
15833,195232,"Dec 27, 2024",3251,Pending,In Transit,Credit Card,Next Day,SID-ozhfSIrVyfTB
15834,199929,06-06-2025,3992,Cancelled,Delivered,Wallet,Same Day,SID-LpjT0Z4CwWYv
15835,118638,05-29-2024,3517,Processing,In Transit,Credit Card,Standard,SID-B7XfAG9wHK6W
15836,102888,14/09/2023,158,Returned,Packed,Net Banking,Same Day,SID-7OeUs6b6uOTX
15837,104318,12-08-2023,7063,Shipped,Delivered,Net Banking,Standard,SID-xdfBYwlRNuAh
15838,132649,06/01/2025,1630,Shipped,Not Shipped,Net Banking,Express,SID-PpnB8OMF82Kk
15839,127394,24/08/2023,7997,Processing,Delivered,Wallet,Same Day,SID-lakYTPurXaab
15840,225932,2023-12-12,7488,Shipped,Returned,Net Banking,Standard,SID-jPnnUuMldbtn
15841,227391,12-19-2024,7504,Pending,Packed,Credit Card,Next Day,SID-Nx4hVxTBplgH
15842,181177,2023-06-03,3852,Delivered,Not Shipped,Cash on Delivery,Same Day,SID-hCzsJvSPjjDS
15843,174012,"May 07, 2025",2585,Cancelled,Not Shipped,Cash on Delivery,Standard,SID-XgdS1xqQ3SRD
15844,153220,2025-03-20,3022,Shipped,Not Shipped,Cash on Delivery,Same Day,SID-7MXpl2zUVexX
15845,187675,"Sep 22, 2024",1741,Delivered,Not Shipped,Cash on Delivery,Standard,SID-G2PhmxODiAsX
15846,233310,09/02/2025,2188,Returned,Not Shipped,Wallet,Standard,SID-XAquFsvQyK11
15847,213001,09-17-2024,2930,Returned,Not Shipped,UPI,Next Day,SID-0jFDjB7p75dC
15848,155463,"May 05, 2025",5521,Shipped,In Transit,Debit Card,Next Day,SID-eoj3s6oaDjfd
15849,127929,2023-11-19,9353,Pending,In Transit,Wallet,Express,SID-EyW09mFUq1Uj
15850,185054,2024-10-20,8270,Shipped,In Transit,UPI,Standard,SID-fAVRx5gYwPZg
15851,177741,"Nov 25, 2023",4859,Pending,Packed,Credit Card,Same Day,SID-JTZ6pE2epuwU
15852,225321,21/04/2024,10121,Cancelled,Returned,Wallet,Next Day,SID-DzS6XdswnBry
15853,168874,06-14-2024,2340,Returned,Packed,UPI,Express,SID-mwG9l5zkz6F8
15854,224470,06/07/2024,4080,Pending,In Transit,Wallet,Express,SID-2bL0f1WqnSzn
15855,237992,"Apr 22, 2024",6237,Shipped,Delivered,Cash on Delivery,Standard,SID-nkn1dVPlJ1kr
15856,198511,17/04/2024,7145,Pending,Packed,Credit Card,Same Day,SID-LGb5JmIKhFfh
15857,165309,09-27-2024,3830,Cancelled,In Transit,UPI,Next Day,SID-4ygIgt3CVYGc
15858,122177,"Apr 16, 2023",8039,Pending,Packed,Net Banking,Standard,SID-g02xdL2LprkF
15859,210339,10-13-2023,2325,Shipped,Delivered,Cash on Delivery,Standard,SID-6iPVIQFOSttz
15860,236283,06-19-2023,1740,Pending,Packed,Debit Card,Express,SID-h3Dold7oC9vy
15861,246614,"Jul 18, 2024",1679,Delivered,Packed,Credit Card,Standard,SID-8VTKWG2Dyvy8
15862,150219,04-18-2023,2390,Returned,Packed,Cash on Delivery,Same Day,SID-1uXrejIAfQJB
15863,121076,"Apr 02, 2024",8570,Returned,Returned,UPI,Same Day,SID-kZWbru0UHwXf
15864,152166,"Oct 12, 2023",9796,Processing,Delivered,Net Banking,Express,SID-8fmrIQU7NkKS
15865,195220,03-10-2023,10343,Pending,Returned,Credit Card,Standard,SID-0LYw9Uhq2xHL
15866,245978,05-07-2025,8270,Processing,Not Shipped,UPI,Standard,SID-9WhG7CbJ9G62
15867,136325,20/02/2024,5841,Returned,Returned,Cash on Delivery,Next Day,SID-T71rsejosevV
15868,184973,2024-08-06,2617,Cancelled,In Transit,Debit Card,Express,SID-Tn5U6GFb55i8
15869,169165,2023-06-19,3224,Returned,Not Shipped,UPI,Next Day,SID-1smMbGOdMUR8
15870,171862,06-10-2023,4991,Shipped,Packed,Wallet,Same Day,SID-rXpt7j1JQcS9
15871,178799,23/03/2025,8002,Delivered,Delivered,Wallet,Standard,SID-ZEyDgoeGQlza
15872,127922,"Feb 07, 2023",2319,Processing,Returned,Net Banking,Standard,SID-8RUQype6dRFj
15873,192550,2024-07-30,7214,Cancelled,Returned,UPI,Same Day,SID-Fm4tQkUqXucp
15874,104358,"Apr 02, 2025",3048,Cancelled,Packed,Debit Card,Standard,SID-SO5KazVhFp0A
15875,196794,2024-07-15,556,Processing,Not Shipped,UPI,Express,SID-KrMnFUkghxN4
15876,218336,05-13-2023,8377,Processing,In Transit,Debit Card,Same Day,SID-rqDa7F1N5xHo
15877,207367,09-08-2024,6219,Shipped,Returned,Wallet,Next Day,SID-41xudwSVgdkE
15878,171565,"Jun 09, 2023",7236,Returned,Packed,Debit Card,Express,SID-WxMrWhpgHeeh
15879,166659,01-07-2025,3463,Delivered,Packed,UPI,Same Day,SID-Xp4dll2i5y6t
15880,172360,2023-10-04,1744,Shipped,Packed,UPI,Express,SID-6V3ZLaSXpm57
15881,240477,"Mar 29, 2024",2673,Shipped,Delivered,Wallet,Next Day,SID-Ju6QQjI3LwIy
15882,210826,"Mar 11, 2024",5505,Returned,Delivered,Net Banking,Same Day,SID-72ggSeiYqD5V
15883,237073,03-31-2025,465,Cancelled,Not Shipped,Net Banking,Same Day,SID-E5NT3j2f88z1
15884,126843,02/07/2023,8999,Processing,Not Shipped,Net Banking,Express,SID-TTRUBfXVrhmz
15885,161931,05-24-2023,3284,Cancelled,Packed,Credit Card,Next Day,SID-CnluWkAlXJ8q
15886,222958,02-17-2025,1571,Returned,In Transit,Debit Card,Same Day,SID-W3PSWXxGpWwR
15887,197721,08-15-2023,8148,Returned,Not Shipped,Net Banking,Next Day,SID-qC9YC6yj24GG
15888,130634,"Nov 01, 2024",6885,Delivered,Returned,Cash on Delivery,Express,SID-bXYghOUceRbn
15889,109202,11-06-2023,1004,Pending,Delivered,Wallet,Next Day,SID-BUXDY4VXKSyH
15890,175935,2024-01-20,8976,Returned,Not Shipped,Wallet,Standard,SID-2o7JllrBdC3C
15891,123170,"Jun 13, 2023",4902,Delivered,Returned,Wallet,Next Day,SID-Zfn7SvmEelzl
15892,187536,"Nov 20, 2023",5056,Cancelled,In Transit,Wallet,Same Day,SID-UzDpbBEYIiIB
15893,142179,11-04-2024,1661,Returned,Not Shipped,Wallet,Same Day,SID-34xuqbHy8BHf
15894,177621,"Feb 21, 2024",3746,Processing,Delivered,Cash on Delivery,Same Day,SID-VJEUQpUHFjiz
15895,168323,03/10/2023,9897,Processing,Packed,Net Banking,Same Day,SID-NumgjlkyN3jp
15896,179059,06/12/2023,5132,Returned,Packed,Net Banking,Same Day,SID-EgG7USF6e4dZ
15897,230738,07-03-2023,3935,Pending,In Transit,Credit Card,Standard,SID-Jh5qaeZR8zDL
15898,110851,"Jul 28, 2023",2199,Pending,Packed,UPI,Standard,SID-lzq1xpmAPdQl
15899,159688,"Jan 31, 2024",7887,Shipped,Returned,Cash on Delivery,Standard,SID-jr2xJDZdFdhE
15900,200045,09-03-2023,5331,Delivered,Returned,Wallet,Next Day,SID-KSfUYChuFg0F
15901,189602,02-16-2024,5386,Cancelled,Returned,Net Banking,Standard,SID-moTGSfnK3Ivf
15902,165878,"Apr 10, 2023",2069,Cancelled,Not Shipped,UPI,Standard,SID-5yZsrTXJxmER
15903,123011,"May 16, 2025",7152,Delivered,Returned,Wallet,Standard,SID-CDtmJkNKuhHX
15904,243893,27/11/2023,8819,Processing,Delivered,Debit Card,Same Day,SID-GjyfYVexFY2Q
15905,130952,03-05-2024,1350, Delivered ,Packed,Cash on Delivery,Next Day,SID-haPxVuNHgpzX
15906,137437,25/11/2023,4012,Returned,Not Shipped,Credit Card,Same Day,SID-vCVjyTRfEicq
15907,171259,2025-05-09,4434,Pending,Delivered,Credit Card,Express,SID-ys8BUaEgrAUg
15908,174546,25/10/2023,4585,Cancelled,Not Shipped,UPI,Next Day,SID-U6M8RqXTXkju
15909,243711,"May 18, 2024",1444,Processing,Packed,Debit Card,Standard,SID-QHrj7GhmQWEy
15910,133990,"Jun 16, 2025",1278,Returned,Not Shipped,Cash on Delivery,Next Day,SID-euf4LBoVwth0
15911,160736,01-10-2024,8077,Returned,Delivered,Wallet,Express,SID-kL0GIrBy2vCA
15912,132917,02-14-2025,1270,Pending,Returned,Wallet,Same Day,SID-67ZM3vqxMzVm
15913,146119,07-26-2023,7516,Returned,Not Shipped,Net Banking,Standard,SID-8nidF9PX8Us9
15914,198000,"May 03, 2025",9185,Processing,In Transit,UPI,Standard,SID-w52uSJRgTNHk
15915,160335,"Dec 21, 2024",5179,Cancelled,Not Shipped,Cash on Delivery,Standard,SID-P9Fkhg4pGA9o
15916,156191,2023-12-07,8951,Delivered,Delivered,Wallet,Express,SID-YDzkrYbAIk6j
15917,162894,2024-04-15,2880,Pending,Not Shipped,Debit Card,Express,SID-coVOdwoXCri1
15918,246837,2023-10-18,2600,Pending,In Transit,Cash on Delivery,Standard,SID-Pc9SoU3AoVye
15919,112948,2023-02-26,8154,Pending,Packed,UPI,Next Day,SID-W9zMMbixihyb
15920,229759,"Dec 18, 2023",3445,Shipped,Delivered,Net Banking,Express,SID-rB2uMvRZ7GYC
15921,149907,"Sep 26, 2024",1436,Processing,Delivered,Wallet,Express,SID-GP9a5TtDF2K3
15922,246603,23/08/2023,5654,Delivered,Returned,Net Banking,Express,SID-HrkVQWNbDq2l
15923,116852,04-03-2024,6734,,Not Shipped,Credit Card,Next Day,SID-FyHrrUIyvuIB
15924,200267,02-27-2025,9631,Delivered,Returned,Debit Card,Standard,SID-V63ZqsBwFfSu
15925,120901,03-16-2023,6709,Pending,Returned,Wallet,Same Day,SID-nBdZ6iokaM5h
15926,220316,05-20-2024,2244,Cancelled,In Transit,Wallet,Next Day,SID-GKq7vlALsFgu
15927,174642,"Jan 24, 2024",785,Processing,Returned,Cash on Delivery,Next Day,SID-mBZrnrMTCE4M
15928,246175,03-02-2023,3755,Shipped,In Transit,Cash on Delivery,Same Day,SID-w6Vc12Olh9uJ
15929,249942,2023-04-21,9830,Returned,Packed,Net Banking,Next Day,SID-DX5s5sx5ymbt
15930,209773,"May 01, 2025",9671,,Returned,Net Banking,Express,SID-r6CZna079r6c
15931,105702,"Apr 02, 2025",8204,Processing,Delivered,Cash on Delivery,Express,SID-nX0mY4CbuzpD
15932,210954,08/07/2024,3329,Cancelled,In Transit,Wallet,Same Day,SID-a9TRghRbzMDb
15933,154379,"Jan 22, 2024",8671,Shipped,Delivered,Cash on Delivery,Standard,SID-7UpePUi4NcBK
15934,239144,21/01/2023,7218,Returned,Returned,Net Banking,Next Day,SID-tzUPNQGJgj46
15935,243418,24/02/2025,1345,Processing,In Transit,Credit Card,Next Day,SID-AyeCDzqKzHW8
15936,227511,2025-01-04,5394,Pending,Returned,Wallet,Standard,SID-GcpwsYxdvmv7
15937,160320,03/01/2025,8502,Returned,Returned,Cash on Delivery,Same Day,SID-ItS60fi4W5Xk
15938,108814,"May 21, 2023",2439,Delivered,Delivered,Wallet,Same Day,SID-qR1Dj8FL9Xoh
15939,140263,2023-08-16,645,Processing,Packed,Credit Card,Next Day,SID-VuGHbZtLLguY
15940,236077,19/10/2024,2485,Cancelled,Packed,Cash on Delivery,Same Day,SID-oGVxobGD77nj
15941,156672,"Mar 01, 2023",4287,Processing,In Transit,UPI,Same Day,SID-LpTO603cZIg8
15942,217183,03-31-2025,2381,Returned,In Transit,Wallet,Standard,SID-eXQqCiHSJPj2
15943,224868,04-13-2024,689,Shipped,In Transit,Debit Card,Standard,SID-6MkcX5SsB9LK
15944,203314,11/04/2023,2542,Returned,Packed,UPI,Same Day,SID-3jS1wXRWg8sq
15945,115521,02-09-2023,892,Delivered,Packed,UPI,Standard,SID-DnZrxaEapuuV
15946,165087,17/07/2024,772,Processing,Not Shipped,Cash on Delivery,Same Day,SID-HyzaRWb5xMKK
15947,186563,"Nov 28, 2024",3843,Cancelled,Not Shipped,Wallet,Standard,SID-tfjNGUUgNJmf
15948,123258,"Aug 24, 2023",6016,Processing,Returned,Credit Card,Next Day,SID-ozrBcplFaydJ
15949,185435,07/03/2025,9689,Delivered,Not Shipped,Debit Card,Express,SID-bkmoGoKCuf2z
15950,228557,06-05-2024,4108,Shipped,Returned,Net Banking,Next Day,SID-d7grJGn2OyHK
15951,124964,"Jun 04, 2024",3115,Pending,Delivered,Cash on Delivery,Express,SID-AjEr2Y699Ll6
15952,182695,21/02/2024,3710,Cancelled,Returned,Wallet,Express,SID-G60Njq9QSzCL
15953,186336,15/05/2024,5538,Delivered,Delivered,Wallet,Same Day,SID-h1RCnnbFgdeD
15954,230361,02-12-2025,9746,Delivered,Not Shipped,Net Banking,Same Day,SID-E00rW5p8Mn24
15955,189331,01/06/2023,1766,Delivered,Returned,Cash on Delivery,Next Day,SID-rubSfn1Ytxqr
15956,175808,30/05/2025,307,Delivered,Packed,Credit Card,Same Day,SID-zvoCzaxwgRPB
15957,212242,"Aug 28, 2023",3274,Pending,Packed,Cash on Delivery,Next Day,SID-xSlQ84P0f81d
15958,239226,23/02/2025,3524,Pending,Packed,Wallet,Next Day,SID-hrcEBTtcczDP
15959,209692,2025-05-13,670,Shipped,Not Shipped,Credit Card,Standard,SID-HFhSzgdzuWq1
15960,212664,21/12/2023,6710,Processing,Packed,Wallet,Express,SID-CMUtoifsDSS4
15961,118800,2024-07-28,7543,Pending,Returned,Debit Card,Same Day,SID-O0d1oKmNAI3j
15962,208349,25/02/2025,7866,Shipped,Not Shipped,Net Banking,Next Day,SID-6Mi2WXSrywIJ
15963,191076,"Jan 18, 2025",3649,Shipped,Returned,UPI,Express,SID-3fTKYz7jTHBK
15964,213422,05-07-2024,2213,Pending,Packed,Wallet,Express,SID-fjZMwqR3voCd
15965,222787,09/05/2023,10391,Cancelled,In Transit,Net Banking,Standard,SID-bxHp746KANxP
15966,157580,13/06/2024,3242,Delivered,Returned,Credit Card,Express,SID-1yduQMAI3sy8
15967,119471,2023-11-05,1605,Processing,Delivered,Credit Card,Standard,SID-ZrHi3as1SXKq
15968,210855,28/07/2024,4413,Cancelled,Not Shipped,UPI,Standard,SID-YOkXZZCeafHv
15969,203538,10-08-2023,8138,Cancelled,Returned,Cash on Delivery,Standard,SID-4OEnayKvEqJ0
15970,238710,"Sep 23, 2023",5374,Cancelled,Delivered,Wallet,Express,SID-xGcU0xsDQSZS
15971,174824,02-26-2024,1067,Processing,Returned,Net Banking,Express,SID-LtRSFVuzDRCc
15972,227762,12/12/2024,4799,Shipped,Returned,Cash on Delivery,Standard,SID-2CdoVpbdyV6E
15973,201923,09/07/2023,2902,Pending,Packed,Wallet,Same Day,SID-raMOhfjLcZUK
15974,156557,2024-05-24,3704,Pending,Returned,Debit Card,Express,SID-BGVBRJqzOcX7
15975,239537,2024-10-09,59,Delivered,In Transit,Cash on Delivery,Standard,SID-AQ6GrtbfmS4Z
15976,247505,"Feb 29, 2024",7192,Processing,Not Shipped,Credit Card,Next Day,SID-4VdyIhx3sFoK
15977,182237,2024-03-25,1853,Cancelled,In Transit,Net Banking,Express,SID-EgqCsnOcBnRb
15978,125222,05/06/2024,1448,Returned,In Transit,Cash on Delivery,Standard,SID-j0jrAQL0UBdP
15979,213071,2023-11-26,7579,Delivered,Packed,Debit Card,Express,SID-4s8taYlAKEVP
15980,196638,"Jun 14, 2024",2270,Pending,Delivered,UPI,Express,SID-qBCIydkZnZ13
15981,180134,"Feb 03, 2023",2874,Delivered,Packed,Cash on Delivery,Express,SID-ohqUE8PJDuS9
15982,107166,03-12-2023,2503,Processing,Returned,Net Banking,Express,SID-MOoszEEyZ3WA
15983,248593,11-04-2023,6139,Returned,In Transit,Net Banking,Express,SID-pRyAzteWLmq6
15984,153447,"May 14, 2023",2402,Processing,Returned,UPI,Standard,SID-qfPrRJj9a2dm
15985,233210,20/05/2023,7749,Delivered,Packed,Debit Card,Next Day,SID-bnjBzwnb91l1
15986,157496,"Feb 29, 2024",4186,Returned,Delivered,Wallet,Express,SID-RVMkuDa4CwPk
15987,167284,2024-05-08,148,Shipped,Delivered,Debit Card,Standard,SID-M29z788wcRd1
15988,126167,"Jun 18, 2023",3351,Processing,Delivered,Credit Card,Next Day,SID-TdK2R0ivb6nA
15989,213869,2025-02-09,3616,Shipped,Packed,Net Banking,Next Day,SID-6SqaPPxFZcvz
15990,220002,"Jan 19, 2023",6884,Returned,Returned,Net Banking,Standard,SID-f8WhqPo4TZGi
15991,145374,"Jun 27, 2024",3846,Cancelled,In Transit,Credit Card,Same Day,SID-ANMos5zErTud
15992,209177,"Sep 30, 2023",6945,Cancelled,Packed,Credit Card,Express,SID-FjtVGG4mSP8x
15993,137310,02/01/2024,5729,Pending,In Transit,Credit Card,Next Day,SID-wAD4QhWbQ9RX
15994,126374,30/11/2024,8315,Shipped,Not Shipped,Credit Card,Express,SID-l2Jnm6FkM8RT
15995,191738,29/10/2023,7581,Shipped,Returned,Cash on Delivery,Next Day,SID-wBl65Pd93vAF
15996,198383,"Jul 23, 2024",9715, Shipped ,Returned,Wallet,Express,SID-F4FCNTkgdVF9
15997,198983,2024-02-06,3473,Delivered,Returned,Cash on Delivery,Standard,SID-L87jEDLYNr9I
15998,167942,22/07/2024,6064,Cancelled,Not Shipped,Wallet,Standard,SID-BbPSjygvEtMy
