product_id,product_name,brand,category,supplier_id,unit_cost,selling_price,reorder_level,temp_code,weight_kg,launch_date,is_discontinued
1568,Sony Dog Food,LEGO,Furniture,7241,128.46,999999.0,97,TMP-K0UDZ0,43.5,2018-11-04,No
1569,HP Phone,Sony,Sports,10298,117.34,159.76,62,TMP-GY6PK2,39.99,2020-09-21,No
1570,Apple Book,Whiskas,Office Supplies,1334,44.9,85.84,117,TMP-X1VVKL,17.48,2020-11-09,No
1571,Whiskas Book,Puma,Pet Supplies,6336,433.98,613.01,38,TMP-L233MF,3.35,2022-11-11,No
1572,Logitech Lipstick,Nike,Office Supplies,7762,26.25,48.53,39,TMP-6LUHWB,25.06,2023-05-22,No
1573,Samsung Monitor,IKEA,Furniture,2974,71.91,119.56,74,TMP-LM969C,30.25,2025-06-14,No
1574,KitchenAid Book,Nestle,Automotive,9675,338.44,490.84,75,TMP-KZDGV7,1.96,2019-01-12,No
1575,Puma Keyboard,IKEA,Home & Kitchen,1349,376.69,537.32,20,TMP-NVKJLO,25.01,2018-03-16,No
1576,Puma Phone,Apple,Home & Kitchen,7095,430.34,724.93,23,TMP-STDVGC,21.26,2020-09-10,No
1577,Logitech Laptop,Samsung,Pet Supplies,8072,489.77,887.62,18,TMP-5AKVFD,44.51,2019-08-22,No
1578,Sony Mixer,Samsung,Books,3523,169.28,344.65,104,TMP-XWEILK,23.31,2018-10-10,No
1579,KitchenAid Headphones,Sony,Automotive,8403,356.84,708.17,35,TMP-EWWYAX,43.77,2022-04-16,No
1580,HP Book,Samsung,Office Supplies,270,491.54,814.25,35,TMP-9KPJBP,25.51,2020-10-18,No
1581,KitchenAid Bottle,Adidas,Toys,2349,98.83,186.09,69,TMP-MKPRXQ,46.93,2020-02-27,No
1582,Nestle Keyboard,Adidas,Automotive,6993,403.05,874.18,34,TMP-JD5G2U,13.91,2020-07-27,No
1583,Nestle Phone,LEGO,Toys,1633,121.31,167.81,40,TMP-VGCE36,49.02,2019-04-26,No
1584,Sony Mouse,Puma,Grocery,4197,212.96,420.2,69,TMP-NGT9KC,33.13,2023-09-28,No
1585,IKEA Keyboard,Samsung,Toys,8533,482.51,745.75,38,TMP-EKDK7H,20.6,2020-05-23,No
1586,Nike Book,Apple,Toys,1936,113.83,174.32,91,TMP-BP1D5O,29.6,2022-08-23,No
1587,IKEA Dog Food,HP,Home & Kitchen,599,330.86,556.96,19,TMP-R5YY9I,47.77,2022-05-14,No
1588,HP Mixer,Samsung,Office Supplies,252,489.88,721.58,39,TMP-8K3VLZ,9.96,2025-08-02,No
1589,Samsung Desk,Adidas,,7665,174.07,345.46,43,TMP-J0VJ9R,22.24,2022-05-21,Yes
1590,KitchenAid Phone,Samsung,Sports,47,137.77,268.28,46,TMP-00UEAE,33.63,2018-12-19,No
1591,Apple Monitor,Philips,Books,3039,186.94,319.5,73,TMP-J2MI7D,48.63,2025-02-16,No
1592,Whiskas Dog Food,Samsung,Books,2856,253.52,459.42,35,TMP-LEQZEQ,36.01,2021-02-05,No
1593,Puma Printer,KitchenAid,Automotive,9286,458.7,939.12,35,TMP-T6Z70H,48.66,2023-10-01,No
1594,Whiskas Mouse,Nike,Home & Kitchen,5260,458.26,814.75,18,TMP-90PLCV,19.89,2023-03-07,No
1595,Nike Toy Car,Philips,Toys,11,378.1,692.64,37,TMP-QIR2RL,30.57,2024-09-16,No
1596,LEGO Monitor,Adidas,Clothing,1270,330.0,384.99,43,TMP-IGRXM0,42.19,2025-05-16,No
1597,Dell Mixer,Sony,Pet Supplies,10074,293.45,379.13,77,TMP-PZFPPO,17.21,2019-02-11,No
1598,Philips Headphones,Logitech,BEAUTY,5526,276.83,444.56,89,TMP-3ELU0I,0.26,2023-12-19,No
1599,KitchenAid Dog Food,IKEA,Furniture,7470,333.38,410.66,108,TMP-KL4VRC,10.7,2018-12-09,No
1600,Apple Toy Car,Whiskas,Office Supplies,9654,446.82,866.55,24,TMP-W633VZ,27.47,2020-06-12,No
1601,,Apple,Toys,1222,344.19,640.7,30,TMP-IUG12Y,36.8,2019-10-18,No
1602,LEGO Book,IKEA,Clothing,1482,444.15,540.69,39,TMP-9A7Q06,36.93,2019-03-04,No
1603,Apple Laptop,Adidas,Beauty,6598,487.97,659.34,28,TMP-2U8FT8,0.9,2021-11-09,No
1604,HP Headphones,Dell,Beauty,2201,362.87,772.32,15,TMP-IYDG09,4.9,2019-06-25,No
1605,IKEA Bottle,IKEA,Furniture,3447,98.88,138.11,109,TMP-BADUPA,12.24,2023-06-24,No
1606,Apple Keyboard,Whiskas,SPORT,8960,201.1,295.68,105,TMP-6MDDN4,20.72,2020-12-16,No
1607,HP Headphones,Philips,Clothing,5385,373.53,453.4,116,TMP-LOONZF,1.61,2022-11-25,Yes
1608,KitchenAid Mouse,Nestle,Office Supplies,1855,467.06,936.55,31,TMP-Q22KH0,26.85,2025-01-13,No
1609,HP Keyboard,IKEA,Automotive,10365,366.84,509.71,23,TMP-55FBHA,39.26,2026-02-02,No
1610,Nestle Dog Food,Logitech,Pet Supplies,6257,475.02,968.96,32,TMP-8Z6XTX,45.81,2020-10-11,No
1611,IKEA Mixer,Adidas,Clothing,1044,94.72,137.71,105,TMP-EM07WR,44.56,2020-09-27,No
1612,HP Monitor,Apple,Home & Kitchen,9029,457.52,949.73,28,TMP-0U1ZHD,24.25,2025-07-17,No
1613,Adidas Toy Car,Puma,Furniture,2552,208.58,400.49,102,TMP-FS7GXM,10.88,2019-04-13,No
1614,Samsung Laptop,HP,Home & Kitchen,6264,331.76,691.91,19,TMP-ZSMDPE,26.66,2025-11-01,No
1615,KitchenAid Lipstick,Whiskas,Electronics,9233,423.03,493.81,58,TMP-HL7QAI,10.08,2022-11-20,No
1616,Apple Toy Car,Nike,ELECTRONICS,9968,313.78,547.06,29,TMP-SE5K5J,38.4,2019-09-14,No
1617,Philips Bottle,Dell,Automotive,8857,112.43,200.59,50,TMP-NO90BR,5.76,2018-10-10,No
1618,LEGO Printer,HP,Beauty,292,321.11,396.27,65,TMP-SLQS7R,25.91,2018-06-16,No
1619,Nestle Phone,Nike,Office Supplies,5058,317.69,432.22,68,TMP-CPM92X,35.37,2025-11-26,No
1620,Dell Bottle,Apple,Books,7300,264.43,340.47,38,TMP-X4DCMY,18.91,2025-07-27,No
1621,Puma Mouse,Sony,Clothing,5882,175.97,381.34,58,TMP-9BISML,39.64,2020-01-01,No
1622,IKEA Book,Philips,Automotive,1806,245.09,273.87,64,TMP-9ZJYL6,15.19,2021-10-04,No
1623,LEGO Headphones,Nestle,Sports,6748,261.91,538.63,38,TMP-31I8CT,47.45,2025-02-18,No
1624,KitchenAid Chair,Whiskas,Toys,8928,219.24,477.52,87,TMP-86XHYT,4.33,2018-01-15,Yes
1625,Nestle Headphones,KitchenAid,Office Supplies,4877,218.78,450.8,102,TMP-0EXOSG,29.62,2019-04-05,No
1626,Whiskas Mixer,Canon,Office Supplies,4605,258.84,392.94,103,TMP-HWKX0N,2.86,2018-02-21,No
1627,Samsung Dog Food,Sony,Home & Kitchen,7118,332.45,685.41,23,TMP-6IWRLL,35.63,2022-11-16,No
1628,Philips Lipstick,LEGO,Beauty,6441,184.47,363.63,110,TMP-LEKMSQ,10.14,2025-02-28,No
1629,Nestle Laptop,Nestle,Electronics,8249,361.2,493.41,67,TMP-W1CCQN,31.67,2025-07-22,No
1630,Nestle Chair,Adidas,Automotive,1892,327.37,462.16,50,TMP-5AZA4V,28.8,2018-05-25,No
1631,HP Mixer,Dell,Beauty,7203,106.0,119.75,66,TMP-S95VKY,37.98,2024-08-18,No
1632,KitchenAid Lipstick,LEGO,Office Supplies,3915,278.57,482.17,72,TMP-1GG045,22.67,2024-08-03,No
1633,Philips Bottle,Whiskas,Books,6338,81.06,119.44,63,TMP-6RZXN5,16.46,2023-02-11,No
1634,Puma Keyboard,Whiskas,Office Supplies,6490,211.65,265.25,52,TMP-X62FGU,41.14,2024-06-04,No
1635,KitchenAid Toy Car,Puma,Furniture,644,393.15,679.52,37,TMP-BDE2HI,3.96,2025-03-31,No
1636,Dell Book,LEGO,Furniture,906,160.87,206.3,102,TMP-8IFKVL,1.7,2021-06-16,No
1637,Sony Football,Adidas,Clothing,6682,34.26,71.64,85,TMP-2OPKC8,15.08,2024-03-18,Yes
1638,Puma Football,Whiskas,Furniture,6744,377.78,670.72,35,TMP-FA4XIL,22.48,2021-01-16,No
1639,Philips Headphones,Apple,Beauty,4825,82.89,123.35,98,TMP-Q6A9E6,17.66,2018-06-30,No
1640,LEGO Toy Car,Canon,Automotive,5048,138.21,300.13,73,TMP-8RBF42,44.8,2019-12-08,No
1641,HP Desk,Sony,Automotive,6,284.14,389.08,63,TMP-Y5AGNU,5.95,2019-08-15,No
1642,Nike Dog Food,IKEA,Toys,3715,204.47,228.96,96,TMP-WD2DON,1.77,2019-11-17,No
1643,IKEA Book,KitchenAid,Grocery,3063,248.01,428.27,71,TMP-A10X2B,37.11,2025-01-11,No
1644,Nestle Monitor,IKEA,Clothing,4030,80.27,171.35,71,TMP-7HZ99M,7.03,2018-02-15,No
1645,KitchenAid Mouse,KitchenAid,Home & Kitchen,10340,406.54,740.4,29,TMP-YMMQZZ,48.88,2020-10-02,No
1646,Nike Dog Food,Sony,Sports,3484,405.22,779.51,22,TMP-0VDJF3,4.38,2021-02-21,No
1647,Logitech Headphones,Whiskas,Grocery,9525,164.16,304.19,92,TMP-ZPWVVK,45.35,2019-05-02,No
1648,Apple Monitor,Adidas,Automotive,3191,356.69,671.83,24,TMP-E1RA2K,18.05,2018-03-15,No
1649,LEGO Dog Food,Canon,OfficeSupply,6103,430.38,774.8,20,TMP-KFKAHK,45.99,2020-01-15,No
1650,Dell Desk,LEGO,Clothing,8793,165.17,182.9,96,TMP-0LEGEE,35.29,2023-12-14,No
1651,HP Mouse,IKEA,Office Supplies,3350,49.94,107.15,85,TMP-EJM8V4,13.63,2020-07-07,Yes
1652,Nestle Keyboard,Sony,Automotive,6889,290.58,613.13,16,TMP-ZW6KVS,42.18,2022-11-18,No
1653,IKEA Laptop,Sony,Home & Kitchen,1562,276.89,591.12,15,TMP-PT7AP6,36.47,2022-02-12,No
1654,HP Toy Car,HP,Books,2351,491.74,556.59,40,TMP-NXVS88,42.67,2021-05-06,No
1655,Canon Mouse,IKEA,Clothing,2805,67.45,74.34,51,TMP-ENZL2I,47.83,2019-04-15,Yes
1656,Philips Book,Puma,Furniture,9546,22.03,24.58,98,TMP-UHZ5AY,32.39,2026-01-23,No
1657,IKEA Laptop,LEGO,Toys,10358,410.84,900.71,28,TMP-T4NEFE,8.45,2026-02-15,No
1658,IKEA Bottle,Canon,Books,9750,104.2,115.46,116,TMP-ZOZ7LS,44.07,2020-02-23,No
1659,Apple Mouse,Samsung,Toys,6777,153.35,212.68,67,TMP-LX11UC,46.4,2021-08-02,No
1660,Logitech Book,Adidas,Electronics,7785,29.63,47.19,100,TMP-6JUF8X,34.54,2023-12-27,No
1661,Puma Mouse,IKEA,Pet Supplies,7060,158.75,287.08,82,TMP-08W1ID,49.1,2019-09-14,No
1662,Nestle Chair,IKEA,,1319,3.65,5.1,102,TMP-AWFAAT,29.04,2025-08-24,No
1663,LEGO Dog Food,Apple,Furniture,6156,373.72,698.18,28,TMP-N49DRJ,5.43,2025-05-12,No
1664,HP Book,Puma,Books,6067,193.4,401.69,97,TMP-RK9DM1,18.89,2023-12-24,No
1665,Dell Monitor,KitchenAid,Office Supplies,4698,226.57,250.41,68,TMP-W66PY9,19.89,2024-04-08,No
1666,LEGO Toy Car,KitchenAid,Grocery,1310,340.73,629.66,23,TMP-6F3NVT,24.71,2024-02-14,No
1667,Logitech Phone,Sony,Automotive,3940,64.46,132.02,93,TMP-O2Q9C6,28.81,2020-11-09,No
1668,Whiskas Bottle,IKEA,OfficeSupply,1203,452.14,580.73,29,TMP-N2Q1UO,18.8,2022-11-17,No
1669,Nike Keyboard,Canon,Toys,5347,470.01,805.48,17,TMP-EDKC8P,15.34,2019-03-23,No
1670,IKEA Toy Car,Nike,Toys,9658,381.7,695.38,20,TMP-RBXHU4,0.65,2019-01-23,No
1671,Logitech Printer,Logitech,Home & Kitchen,6935,132.12,276.83,43,TMP-ZXMZ1G,24.47,2024-07-21,No
1672,Nike Dog Food,Nike,Toys,1613,390.23,587.44,21,TMP-ZLI4NV,38.93,2020-07-04,No
1673,Samsung Mouse,IKEA,Office Supplies,4496,323.44,438.99,60,TMP-57CSHS,36.96,2018-03-23,No
1674,Nike Printer,Logitech,Clothing,6481,335.26,434.17,110,TMP-6RWFHG,40.56,2026-01-17,No
1675,Nike Chair,Whiskas,Clothing,890,172.45,267.87,79,TMP-1FVRN1,28.06,2024-09-22,No
1676,Samsung Bottle,Samsung,Home & Kitchen,2476,69.11,121.77,32,TMP-DVQRN5,11.69,2022-04-02,No
1677,Philips Mouse,Apple,Beauty,5305,136.26,181.25,67,TMP-MW6V0P,36.7,2024-10-16,No
1678,Nike Football,HP,Grocery,1741,411.1,789.64,20,TMP-O1DBY3,20.87,2022-01-08,No
1679,Logitech Mixer,Nike,Sports,8786,286.84,377.86,108,TMP-AYMM7P,9.21,2022-06-27,No
1680,Whiskas Keyboard,KitchenAid,Books,4756,456.09,524.2,35,TMP-AMO3DU,14.45,2020-05-05,No
1681,Samsung Lipstick,Logitech,Electronics,7037,495.93,573.44,26,TMP-XHOBA6,19.56,2020-03-14,No
1682,LEGO Mixer,HP,Office Supplies,766,411.86,622.61,28,TMP-P7F5M0,30.35,2020-10-28,No
1683,Dell Bottle,Philips,Toys,6628,218.94,303.52,41,TMP-KOYL4D,38.84,2019-10-09,No
1684,HP Football,Philips,Grocery,3833,84.46,140.23,112,TMP-H3L0LP,31.43,2021-07-03,No
1685,Apple Desk,Nike,Books,6183,225.57,482.13,72,TMP-M2C6AH,10.0,2024-01-31,No
1686,Whiskas Mouse,Logitech,Home & Kitchen,4438,240.6,323.44,57,TMP-QJZ9K8,8.39,2025-01-05,No
1687,Samsung Chair,Samsung,Home & Kitchen,3934,317.23,603.82,35,TMP-Z5JSFE,7.03,2020-06-23,No
1688,Puma Toy Car,Philips,Grocery,5398,236.13,306.61,42,TMP-Z7GV2X,11.67,2025-07-12,No
1689,Whiskas Football,Adidas,Grocery,2029,246.57,450.91,93,TMP-DV071R,31.83,2023-01-31,No
1690,Adidas Mixer,LEGO,Pet Supplies,5527,310.21,680.61,27,TMP-VEGXLM,47.34,2021-10-21,No
1691,Whiskas Toy Car,Puma,Clothing,7984,288.09,457.98,84,TMP-SPR583,38.63,2022-02-20,No
1692,KitchenAid Headphones,HP,Toys,1303,325.47,482.5,116,TMP-W70KI1,49.28,2019-09-06,No
1693,Sony Monitor,Nestle,Furniture,6741,193.89,283.26,85,TMP-OMTXFC,12.47,2021-07-03,No
1694,Puma Bottle,Samsung,Pet Supplies,8082,149.37,260.44,116,TMP-VZSA7B,12.52,2021-05-17,No
1695,Whiskas Laptop,Sony,Pet Supplies,7738,260.2,335.88,106,TMP-2QW0B9,48.84,2023-08-02,No
1696,Logitech Headphones,Nike,Office Supplies,694,295.7,501.73,37,TMP-EC5MWX,9.12,2023-08-18,No
1697,Puma Keyboard,Adidas,Pet Supplies,6054,294.77,474.88,67,TMP-3IAAU6,38.96,2021-09-04,Yes
1698,Sony Mixer,HP,Toys,7934,477.57,818.94,16,TMP-Q94JGV,12.36,2024-10-16,No
1699,Philips Mixer,HP,Office Supplies,5170,88.33,136.6,58,TMP-YD6K6L,36.01,2019-12-10,No
1700,Canon Bottle,LEGO,Grocery,42,243.52,443.79,100,TMP-JXM1Z1,19.66,2019-08-25,No
1701,Canon Dog Food,Dell,Furniture,7872,5.73,11.8,115,TMP-WOD8FG,5.31,2021-07-10,No
1702,Apple Keyboard,Puma,Home & Kitchen,1890,264.58,448.46,48,TMP-4N62ZE,41.55,2019-12-24,No
1703,Adidas Book,LEGO,Toys,8786,349.76,718.27,30,TMP-TG6KHZ,25.31,2025-07-25,No
1704,Puma Book,KitchenAid,Pet Supplies,6498,8.76,17.6,59,TMP-8SYG09,1.32,2022-02-17,No
1705,Puma Keyboard,Sony,Toys,7647,408.51,500.84,38,TMP-2JFYSR,23.33,2022-05-10,No
1706,Logitech Keyboard,Logitech,Beauty,226,147.47,191.43,87,TMP-9SHNSX,13.97,2024-10-11,No
1707,Nike Mixer,Canon,Sports,4388,176.28,368.21,60,TMP-GI71AD,3.49,2020-11-13,No
1708,IKEA Toy Car,Logitech,CLOTHING,9880,124.39,229.05,100,TMP-UYFCJ3,15.43,2023-11-14,No
1709,Canon Football,IKEA,Grocery,9189,333.19,999999.0,90,TMP-SE6LHR,18.62,2019-05-06,No
1710,Adidas Desk,Dell,Electronics,6130,84.4,121.92,46,TMP-VB3BIA,33.73,2020-08-19,No
1711,Philips Mouse,Sony,Grocery,6914,454.16,874.67,25,TMP-40ITGI,29.78,2019-03-22,No
1712,IKEA Bottle,Dell,Office Supplies,5626,441.65,936.12,15,TMP-JPO0DQ,11.06,2019-05-04,No
1713,Nestle Chair,Nestle,Home & Kitchen,2822,80.93,119.99,54,TMP-RSU60L,6.68,2024-08-01,No
1714,Sony Dog Food,LEGO,Home & Kitchen,2983,424.41,558.37,26,TMP-TRJZTD,37.66,2021-07-21,No
1715,KitchenAid Laptop,IKEA,Clothing,922,7.45,10.73,80,TMP-IHML35,43.27,2022-05-12,No
1716,Nike Monitor,Sony,Electronics,4924,278.71,571.59,29,TMP-XJK2L2,19.0,2021-09-25,No
1717,Dell Keyboard,Nestle,Pet Supplies,7293,216.98,261.63,33,TMP-USAC0B,47.37,2019-07-24,No
1718,LEGO Dog Food,Samsung,Home & Kitchen,2760,212.31,262.17,96,TMP-Z9C9SX,1.97,2025-10-16,No
1719,Puma Phone,Whiskas,Home & Kitchen,2297,206.11,345.32,97,TMP-VZSLED,9.2,2019-11-21,No
1720,Dell Monitor,Whiskas,PetSupply,3898,355.76,483.76,60,TMP-M6ETYM,3.48,2022-03-03,No
1721,Whiskas Dog Food,KitchenAid,Sports,9559,7.12,12.64,102,TMP-YBAOXE,5.46,2018-04-20,No
1722,Philips Lipstick,KitchenAid,Electronics,8641,497.27,716.42,33,TMP-WBVGWK,14.57,2018-12-26,No
1723,Apple Desk,Sony,Office Supplies,4138,137.97,179.6,108,TMP-I8S9W9,32.89,2024-02-28,No
1724,Adidas Mouse,Adidas,Grocery,7375,131.89,224.37,92,TMP-7RQP6P,22.03,2025-04-06,No
1725,Puma Book,LEGO,Furniture,5646,138.08,181.16,104,TMP-9W1W6E,47.02,2019-06-07,Yes
1726,Nestle Monitor,Adidas,clothing,8149,361.08,528.92,16,TMP-DK2AG1,13.36,2018-01-02,No
1727,Nestle Lipstick,Sony,books,4869,,639.96,32,TMP-DPCDW0,22.7,2021-12-13,No
1728,Adidas Headphones,Dell,Home & Kitchen,7345,171.43,347.8,54,TMP-KU1TZ8,33.71,2021-08-15,No
1729,Nike Printer,Canon,Automotive,4231,11.54,21.08,69,TMP-TNZDHQ,18.66,2020-08-02,No
1730,Philips Headphones,KitchenAid,Toys,6616,166.53,266.13,112,TMP-UYQGGL,38.96,2019-07-29,No
1731,KitchenAid Desk,IKEA,AUTOMOTIVE,3934,468.88,893.15,32,TMP-GH028M,12.49,2020-05-20,No
1732,Dell Football,Puma,Furniture,7577,460.41,738.01,33,TMP-NSFVLJ,22.85,2023-11-08,No
1733,Whiskas Printer,Adidas,Sports,9444,76.57,100.95,94,TMP-YPHPZZ,5.45,2019-03-19,No
1734,Nestle Keyboard,HP,Office Supplies,7170,111.96,243.54,120,TMP-XC7POS,49.82,2020-05-26,No
1735,Philips Laptop,Apple,Books,9281,172.02,352.03,95,TMP-HPPWX1,30.92,2020-07-01,No
1736,Samsung Monitor,Samsung,Furniture,1887,311.22,678.7,34,TMP-N9RR6I,24.22,2025-05-20,No
1737,HP Mixer,Nike,Electronics,9547,450.45,589.88,23,TMP-1VZS78,29.13,2022-03-26,No
1738,Logitech Lipstick,Nike,Sports,1192,315.34,660.53,36,TMP-UA4AG3,18.11,2018-09-26,No
1739,Apple Keyboard,Apple,office supplies,9456,199.3,313.41,30,TMP-SHUUVT,7.36,2019-02-09,No
1740,Nike Book,Adidas,Grocery,5091,477.6,963.02,18,TMP-0AAUN4,47.01,2023-04-01,No
1741,Logitech Mixer,KitchenAid,Clothing,6943,55.82,107.33,60,TMP-25E4VE,14.75,2020-08-23,No
1742,IKEA Mixer,Philips,Electronics,40,141.53,310.66,36,TMP-3V7QZU,13.96,2019-01-21,No
1743,LEGO Mixer,Nike,Books,2590,71.86,140.45,113,TMP-WVC4E1,41.71,2021-11-07,No
1744, Nestle Desk ,Logitech,Pet Supplies,4536,351.1,505.74,19,TMP-S1AQUW,5.62,2024-12-14,No
1745,Apple Keyboard,Apple,Electronics,1654,316.76,496.72,106,TMP-MHT1GF,24.74,2024-02-24,No
1746, Nestle Football ,HP,Automotive,485,414.82,820.59,30,TMP-98C2D4,8.33,2024-07-01,No
1747,Adidas Mouse,HP,Beauty,1498,192.57,271.25,43,TMP-T1G8YX,10.32,2019-11-02,No
1748,KitchenAid Chair,Dell,Beauty,418,361.42,508.01,17,TMP-ZR2D88,9.25,2025-01-01,No
1749,LEGO Headphones,Adidas,Automotive,7356,341.01,700.85,26,TMP-COG1OD,40.48,2019-11-28,No
1750,Dell Lipstick,HP,Furniture,3278,181.58,354.19,107,TMP-7HQ951,35.91,2024-01-10,No
1751,Nestle Phone,Apple,Automotive,253,240.42,450.91,93,TMP-NKM2HD,39.27,2025-10-06,No
1752,Sony Mouse,Puma,Automotive,190,289.22,535.85,34,TMP-E4VF1B,33.71,2024-03-04,No
1753,Nestle Phone,Nike,Books,1990,270.68,999999.0,51,TMP-UWJTBF,38.07,2025-12-30,No
1754,Canon Lipstick,Philips,Books,871,198.83,229.85,58,TMP-F3FRX9,18.91,2022-06-15,No
1755,Dell Phone,KitchenAid,Home & Kitchen,2384,249.59,403.26,47,TMP-3HVSNW,8.98,2024-01-07,No
1756,Logitech Mixer,Nestle,Books,1140,273.69,385.94,63,TMP-BOV83Z,4.99,2025-06-21,No
1757,HP Laptop,Dell,Automotive,1808,281.28,466.87,79,TMP-FKIFXJ,41.23,2020-03-06,No
1758,Dell Printer,LEGO,Grocery,8740,41.44,60.79,120,TMP-PALAAT,45.31,2025-12-25,No
1759,IKEA Book,Puma,Toys,7725,285.39,396.42,104,TMP-H05QL4,42.07,2022-01-24,Yes
1760,HP Printer,KitchenAid,Furniture,3413,368.02,758.11,20,TMP-GCVSE9,37.48,2023-09-21,No
1761,Logitech Lipstick,Logitech,Pet Supplies,740,323.25,619.71,19,TMP-ZMINZ7,4.27,2020-06-02,No
1762,LEGO Headphones,Apple,Office Supplies,9438,493.77,830.05,34,TMP-DOMKTZ,41.77,2023-02-11,No
1763,Whiskas Phone,Puma,Books,8284,311.98,623.82,35,TMP-L7RCC9,23.66,2020-10-21,No
1764,IKEA Bottle,Whiskas,Books,7258,178.81,202.33,51,TMP-QOTNEA,25.74,2024-10-30,No
1765,Nike Toy Car,HP,Furniture,5390,104.12,206.46,54,TMP-K4C1I8,11.21,2020-12-31,No
1766,Logitech Laptop,Whiskas,Office Supplies,4150,19.31,30.43,77,TMP-1TRENZ,40.36,2020-01-22,No
1767,Apple Mouse,Logitech,Automotive,3277,135.99,260.27,108,TMP-OYGT7X,13.99,2025-12-28,No
1768,Adidas Toy Car,HP,Sports,2629,69.79,92.69,118,TMP-YD7KCP,2.49,2023-12-25,No
1769,Samsung Laptop,Dell,Sports,4376,447.54,512.36,17,TMP-ZBSCU2,2.79,2021-01-08,No
1770,HP Phone,IKEA,Pet Supplies,7224,193.16,417.87,74,TMP-2MTYQ4,31.92,2023-01-11,No
1771,Puma Phone,Whiskas,Automotive,4230,224.41,449.9,74,TMP-W5AEVI,46.79,2019-02-28,No
1772,IKEA Desk,LEGO,Pet Supplies,1735,258.72,491.22,78,TMP-30BLBE,28.85,2018-10-25,No
1773,Adidas Lipstick,KitchenAid,Electronics,2548,172.59,222.67,80,TMP-TZKY3E,16.57,2019-05-07,No
1774,LEGO Toy Car,Sony,Office Supplies,1592,47.75,61.52,102,TMP-GJUXDD,36.06,2019-06-12,No
1775,Nestle Football,Adidas,Furniture,9508,223.78,474.95,47,TMP-ZGUM0Y,18.71,2025-03-12,No
1776,HP Desk,Apple,Toys,5958,304.49,596.83,22,TMP-R607AC,34.55,2018-02-10,No
1777,Puma Mouse,Adidas,Grocery,577,267.17,371.49,80,TMP-TMVSNZ,5.07,2019-01-15,No
1778,IKEA Monitor,HP,Pet Supplies,4645,99.66,135.31,119,TMP-QY1CAM,24.61,2022-05-26,No
1779,IKEA Lipstick,IKEA,Sports,8251,182.13,340.63,60,TMP-7VARGO,9.66,2021-02-26,No
1780,Whiskas Laptop,KitchenAid,Clothing,8626,40.11,80.31,78,TMP-WMN1OG,8.01,2023-07-14,No
1781,Philips Printer,Nestle,Grocery,5198,145.79,281.82,59,TMP-1BUD3J,40.4,2023-05-27,No
1782,KitchenAid Book,Adidas,Electronics,3247,91.45,102.82,31,TMP-JO7CDU,2.61,2025-12-19,No
1783, Nike Dog Food ,Samsung,Grocery,8680,417.22,532.49,39,TMP-UG7FK9,11.99,2023-07-29,No
1784,Adidas Desk,IKEA,Electronics,7685,477.24,1021.94,32,TMP-6QKPQX,7.4,2023-12-04,No
1785,Canon Lipstick,Adidas,Grocery,7693,449.07,942.51,26,TMP-4580ZE,36.43,2021-07-06,No
1786,Whiskas Keyboard,HP,Home & Kitchen,923,409.3,775.17,15,TMP-PRQCHM,1.04,2020-04-22,Yes
1787,Canon Mixer,IKEA,Clothing,2092,144.18,184.87,45,TMP-F3FDA1,44.31,2021-09-15,No
1788,Dell Toy Car,Nestle,Office Supplies,609,470.94,738.45,19,TMP-MRMTQL,31.42,2023-10-21,No
1789,Nike Phone,Philips,ELECTRONICS,6021,255.43,292.54,34,TMP-4FXZXE,27.37,2020-05-15,No
1790,Logitech Monitor,Canon,Home & Kitchen,6800,200.84,420.45,62,TMP-H6RG2C,44.74,2023-02-25,No
1791,Puma Desk,Nestle,Pet Supplies,5499,261.35,446.89,91,TMP-HQBMZA,19.92,2021-08-19,No
1792,KitchenAid Mixer,Nestle,Beauty,10219,87.49,180.26,116,TMP-QRIC83,40.22,2021-07-13,No
1793,Canon Keyboard,Puma,Home & Kitchen,4287,468.23,596.95,32,TMP-SDBZAA,33.72,2025-11-26,No
1794, Canon Mouse ,HP,Home & Kitchen,7412,16.93,21.3,71,TMP-ZK6RZX,18.52,2024-09-24,No
1795,LEGO Dog Food,HP,Electronics,5537,455.36,891.07,34,TMP-ACOETO,9.34,2019-12-08,No
1796,Apple Phone,Canon,Sports,8599,355.49,429.69,49,TMP-QOJY50,29.26,2022-11-20,No
1797,Dell Headphones,Nestle,Pet Supplies,1653,405.52,492.89,72,TMP-5G5SS0,44.88,2024-09-06,No
1798, Puma Mixer ,Whiskas,Home & Kitchen,5054,202.72,299.24,55,TMP-NJ4V84,7.27,2024-12-22,No
1799,Nike Dog Food,Adidas,Sports,40,160.06,185.98,57,TMP-S5DKJ5,32.9,2022-02-18,No
1800,HP Football,LEGO,Home & Kitchen,6014,412.99,502.66,39,TMP-H9HSM3,4.19,2022-05-11,Yes
1801,LEGO Mixer,Whiskas,Books,5385,64.5,125.92,94,TMP-GILSU3,26.95,2018-09-02,No
1802,Puma Headphones,Samsung,Beauty,2343,297.54,583.78,37,TMP-SO3GPD,35.47,2021-07-12,No
1803,HP Football,IKEA,Books,1641,353.48,431.63,111,TMP-PIQP0E,46.55,2021-07-07,No
1804, Logitech Phone ,Sony,Grocery,3566,17.52,21.39,89,TMP-AV9PC8,5.49,2024-05-12,No
